artist,sale_year,sale_location,sale_price_adj,low_est_adj,high_est_adj,performance
Yoshitomo Nara,2008,New York,401944.6756431634,534342.9956851507,771828.7715452177,0.7522222222081447
Takashi Murakami,2008,New York,359197.2359883513,356228.6637901005,474971.551720134,1.0083333333050273
Damien Hirst,2008,New York,0.0,1187428.879300335,1781143.3189505024,0.0
Andreas Gursky,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
John Currin,2008,New York,0.0,593714.4396501675,831200.2155102345,0.0
Cindy Sherman,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
Kiki Smith,2008,New York,302200.6497819352,296857.21982508374,415600.10775511723,1.0179999999657072
Richard Artschwager,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
David Salle,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
John Chamberlain,2008,New York,458941.26184957946,474971.551720134,712457.327580201,0.9662499999796567
Jean-Michel Basquiat,2008,New York,0.0,2612343.534460737,3324800.862040938,0.0
Roy Lichtenstein,2008,New York,473190.40840118343,474971.551720134,712457.327580201,0.996249999979025
Tom Wesselmann,2008,New York,166833.75754169706,178114.33189505024,237485.775860067,0.9366666666140788
Robert Indiana,2008,New York,572934.4342624116,593714.4396501675,831200.2155102345,0.9649999999837463
Andy Warhol,2008,New York,0.0,415600.10775511723,534342.9956851507,0.0
Frank Stella,2008,New York,138335.46443848903,118742.8879300335,178114.33189505024,1.164999999901889
Andy Warhol,2008,New York,644180.1670204317,712457.327580201,949943.103440268,0.9041666666539759
Andy Warhol,2008,New York,0.0,474971.551720134,712457.327580201,0.0
Jean-Michel Basquiat,2008,New York,0.0,1781143.3189505024,2374857.75860067,0.0
John Chamberlain,2008,New York,0.0,593714.4396501675,831200.2155102345,0.0
Gary Hume,2008,New York,0.0,356228.6637901005,474971.551720134,0.0
Albert Oehlen,2008,New York,209581.1971965091,178114.33189505024,237485.775860067,1.1766666666006043
Anselm Kiefer,2008,New York,0.0,1424914.655160402,1899886.206880536,0.0
Thomas Struth,2008,New York,74214.30495627093,71245.7327580201,94994.31034402679,1.041666666520459
Isa Genzken,2008,New York,373446.3825399553,356228.6637901005,474971.551720134,1.0483333333039044
Dirk Skreber,2008,New York,0.0,356228.6637901005,474971.551720134,0.0
Thomas Schütte,2008,New York,181082.90409330107,178114.33189505024,237485.775860067,1.0166666666095872
George Condo,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
Yoshitomo Nara,2008,New York,0.0,237485.775860067,356228.6637901005,0.0
Francesco Vezzoli,2008,New York,102712.59805947897,83120.02155102344,106868.59913703013,1.2357142855656196
Subodh Gupta,2008,New York,166833.75754169706,142491.4655160402,213737.19827406027,1.170833333251165
John McCracken,2008,New York,51950.013469389654,35622.86637901005,59371.44396501675,1.458333332923952
Tom Friedman,2008,New York,0.0,178114.33189505024,237485.775860067,0.0
Gert and Uwe Tobias,2008,New York,0.0,35622.86637901005,47497.155172013394,0.0
Piotr Uklański,2008,New York,97012.93943883738,83120.02155102344,106868.59913703013,1.1671428570024407
Konrad Klapheck,2008,New York,145460.03771429101,118742.8879300335,178114.33189505024,1.2249999998968357
Florian Maier-Aichen,2008,New York,59371.44396501675,71245.7327580201,94994.31034402679,0.8333333332163673
Wangechi Mutu,2006,New York,133915.57142857145,19022.098214285714,25362.79761904762,7.039999996299042
Paola Pivi,2006,New York,0.0,22826.51785714286,31703.497023809523,0.0
Liza Lou,2006,New York,45653.03571428572,38044.19642857143,50725.59523809524,1.1999999996845774
Dana Schutz,2006,New York,53261.875,19022.098214285714,25362.79761904762,2.799999998528028
Barry McGee,2006,New York,15217.678571428572,12681.39880952381,19022.098214285714,1.1999999990537322
Glenn Ligon,2006,New York,60870.71428571429,44384.895833333336,57066.294642857145,1.371428571119586
Jim Shaw,2006,New York,10652.375000000002,12681.39880952381,19022.098214285714,0.8399999993376127
Jim Shaw,2006,New York,12174.142857142859,12681.39880952381,19022.098214285714,0.9599999992429858
Muntean/Rosenblum,2006,New York,36522.42857142857,22826.51785714286,31703.497023809523,1.5999999992990608
Muntean/Rosenblum,2006,New York,39565.96428571429,19022.098214285714,25362.79761904762,2.079999998906535
Dr. Lakra,2006,New York,16739.44642857143,8876.979166666666,11413.25892857143,1.8857142835900114
Dr. Lakra,2006,New York,7608.839285714286,6340.699404761905,8876.979166666666,1.1999999981074645
Wim Delvoye,2006,New York,24348.285714285717,12681.39880952381,19022.098214285714,1.9199999984859717
Raymond Pettibon,2006,New York,19782.982142857145,7608.839285714286,10145.119047619048,2.599999996582922
Banks Violette,2006,New York,15217.678571428572,12681.39880952381,19022.098214285714,1.1999999990537322
Hernan Bas,2006,New York,73044.85714285714,38044.19642857143,50725.59523809524,1.9199999994953239
Sarah Morris,2006,New York,83697.23214285714,38044.19642857143,50725.59523809524,2.199999999421725
Christopher Wool,2006,New York,129350.26785714286,50725.59523809524,76088.39285714286,2.5499999994972953
Wilhelm Sasnal,2006,New York,73044.85714285714,38044.19642857143,50725.59523809524,1.9199999994953239
Richard Prince,2006,New York,175003.30357142858,101451.19047619047,152176.7857142857,1.7249999998299677
Tom Friedman,2006,New York,68479.55357142858,63406.994047619046,88769.79166666667,1.0799999998296719
Richard Prince,2006,New York,474791.5714285714,126813.98809523809,190220.98214285716,3.7439999997047644
Maurizio Cattelan,2006,New York,121741.42857142858,101451.19047619047,152176.7857142857,1.1999999998817166
Christopher Wool,2006,New York,361166.23809523816,126813.98809523809,190220.98214285716,2.8479999997754195
Richard Prince,2006,New York,144567.94642857142,101451.19047619047,152176.7857142857,1.4249999998595382
Tom Friedman,2006,New York,0.0,126813.98809523809,190220.98214285716,0.0
Mike Kelley,2006,New York,0.0,63406.994047619046,88769.79166666667,0.0
Christopher Wool,2006,New York,453486.8214285715,190220.98214285716,253627.97619047618,2.383999999874672
Elizabeth Peyton,2006,New York,258700.5357142857,88769.79166666667,114132.58928571429,2.9142857139574168
Richard Phillips,2006,New York,129350.26785714286,76088.39285714286,101451.19047619047,1.6999999997765756
Marlene Dumas,2006,New York,197829.82142857142,101451.19047619047,152176.7857142857,1.9499999998077893
Elizabeth Peyton,2006,New York,121741.42857142858,101451.19047619047,152176.7857142857,1.1999999998817166
Marlene Dumas,2006,New York,0.0,76088.39285714286,101451.19047619047,0.0
Marlene Dumas,2006,New York,197829.82142857142,190220.98214285716,253627.97619047618,1.0399999999453267
Bernard Frize,2006,New York,22826.51785714286,10145.119047619048,15217.678571428572,2.2499999977821847
Bernard Frize,2006,New York,60870.71428571429,25362.79761904762,38044.19642857143,2.3999999990537324
Kevin Zucker,2006,New York,24348.285714285717,7608.839285714286,10145.119047619048,3.1999999957943652
Harland Miller,2006,New York,18261.214285714286,7608.839285714286,10145.119047619048,2.3999999968457737
Elizabeth Peyton,2006,New York,33478.89285714286,15217.678571428572,22826.51785714286,2.199999998554313
Enoc Pérez,2006,New York,12174.142857142859,7608.839285714286,10145.119047619048,1.5999999978971826
John Currin,2006,New York,33478.89285714286,25362.79761904762,38044.19642857143,1.319999999479553
Marlene Dumas,2006,New York,28913.58928571429,15217.678571428572,22826.51785714286,1.8999999987514524
Marlene Dumas,2006,New York,24348.285714285717,25362.79761904762,38044.19642857143,0.9599999996214931
Francis Alÿs,2006,New York,83697.23214285714,63406.994047619046,88769.79166666667,1.319999999791821
Raymond Pettibon,2006,New York,7608.839285714286,6340.699404761905,8876.979166666666,1.1999999981074645
Raymond Pettibon,2006,New York,12174.142857142859,5072.559523809524,7608.839285714286,2.399999995268661
Tom Sachs,2006,New York,19782.982142857145,10145.119047619048,15217.678571428572,1.9499999980778937
Tom Friedman,2006,New York,53261.875,63406.994047619046,88769.79166666667,0.8399999998675225
Christian Marclay,2006,New York,13695.910714285716,10145.119047619048,15217.678571428572,1.349999998669311
Subodh Gupta,2006,New York,60870.71428571429,25362.79761904762,38044.19642857143,2.3999999990537324
Rirkrit Tiravanija,2006,New York,15217.678571428572,19022.098214285714,25362.79761904762,0.7999999995794366
Julian LaVerdiere,2006,New York,0.0,10145.119047619048,15217.678571428572,0.0
Kai Althoff,2006,New York,79131.92857142858,44384.895833333336,57066.294642857145,1.7828571424554618
Luc Tuymans,2006,New York,10652.375000000002,10145.119047619048,15217.678571428572,1.0499999989650197
Hiroshi Sugito,2006,New York,36522.42857142857,38044.19642857143,50725.59523809524,0.9599999997476619
Hiroshi Sugito,2006,New York,22826.51785714286,22826.51785714286,31703.497023809523,0.999999999561913
Jonathan Pylypchuk,2006,New York,13695.910714285716,12681.39880952381,19022.098214285714,1.079999999148359
Les Rogers,2006,New York,18261.214285714286,15217.678571428572,22826.51785714286,1.1999999992114434
Francis Ruyter,2006,New York,25870.053571428572,19022.098214285714,25362.79761904762,1.3599999992850422
Jim Drain,2006,New York,6087.071428571429,7608.839285714286,10145.119047619048,0.7999999989485913
Chris Ofili,2006,New York,0.0,25362.79761904762,38044.19642857143,0.0
Chris Ofili,2006,New York,27391.82142857143,12681.39880952381,19022.098214285714,2.159999998296718
Jake and Dinos Chapman,2006,New York,0.0,50725.59523809524,76088.39285714286,0.0
Christopher Wool,2006,New York,42609.50000000001,15217.678571428572,22826.51785714286,2.799999998160035
Tim Eitel,2006,New York,82175.46428571429,38044.19642857143,50725.59523809524,2.159999999432239
Neo Rauch,2006,New York,22826.51785714286,19022.098214285714,25362.79761904762,1.1999999993691548
Neo Rauch,2006,New York,121741.42857142858,76088.39285714286,101451.19047619047,1.5999999997897183
Tim Eitel,2006,New York,346963.0714285715,101451.19047619047,152176.7857142857,3.4199999996628927
Eberhard Havekost,2006,New York,129350.26785714286,126813.98809523809,190220.98214285716,1.0199999999195672
Thomas Scheibitz,2006,New York,68479.55357142858,76088.39285714286,101451.19047619047,0.8999999998817166
Martin Kippenberger,2006,New York,197829.82142857142,126813.98809523809,190220.98214285716,1.5599999998769851
Eberhard Havekost,2006,New York,0.0,50725.59523809524,76088.39285714286,0.0
Thomas Scheibitz,2006,New York,0.0,50725.59523809524,76088.39285714286,0.0
John Bock,2006,New York,22826.51785714286,22826.51785714286,31703.497023809523,0.999999999561913
Martin Kippenberger,2006,New York,24348.285714285717,25362.79761904762,38044.19642857143,0.9599999996214931
Stephan Balkenhol,2006,New York,0.0,31703.497023809523,44384.895833333336,0.0
Georg Herold,2006,New York,18261.214285714286,8876.979166666666,11413.25892857143,2.0571428548254667
John Bock,2006,New York,33478.89285714286,25362.79761904762,38044.19642857143,1.319999999479553
Christoph Ruckhäberle,2006,New York,16739.44642857143,8876.979166666666,11413.25892857143,1.8857142835900114
Dirk Skreber,2006,New York,76088.39285714286,50725.59523809524,76088.39285714286,1.4999999997042912
Tilo Baumgärtel,2006,New York,48696.571428571435,31703.497023809523,44384.895833333336,1.5359999995155111
Martin Kippenberger,2006,New York,0.0,8876.979166666666,11413.25892857143,0.0
Martin Kippenberger,2006,New York,0.0,8876.979166666666,11413.25892857143,0.0
Martin Kippenberger,2006,New York,0.0,8876.979166666666,11413.25892857143,0.0
Christoph Ruckhäberle,2006,New York,59348.94642857143,38044.19642857143,50725.59523809524,1.5599999995899505
Torben Giehler,2006,New York,15217.678571428572,15217.678571428572,22826.51785714286,0.9999999993428695
Jonathan Meese,2006,New York,13695.910714285716,12681.39880952381,19022.098214285714,1.079999999148359
Thomas Zipp,2006,New York,36522.42857142857,12681.39880952381,19022.098214285714,2.8799999977289574
Matthias Weischer,2006,New York,48696.571428571435,22826.51785714286,31703.497023809523,2.133333332398748
Isa Genzken,2006,New York,33478.89285714286,6340.699404761905,8876.979166666666,5.279999991672844
Andrea Lehmann,2006,New York,16739.44642857143,6340.699404761905,8876.979166666666,2.639999995836422
Dirk Skreber,2006,New York,16739.44642857143,12681.39880952381,19022.098214285714,1.3199999989591056
John Bock,2006,New York,9130.607142857143,10145.119047619048,15217.678571428572,0.899999999112874
Dirk Skreber,2006,New York,48696.571428571435,50725.59523809524,76088.39285714286,0.9599999998107465
Tilo Baumgärtel,2006,New York,10652.375000000002,10145.119047619048,15217.678571428572,1.0499999989650197
Gerhard Richter,2006,New York,129350.26785714286,44384.895833333336,57066.294642857145,2.91428571362912
Gerhard Richter,2006,New York,140002.64285714287,31703.497023809523,44384.895833333336,4.415999998607094
Georg Baselitz,2006,New York,0.0,38044.19642857143,50725.59523809524,0.0
Gerhard Richter,2006,New York,33478.89285714286,19022.098214285714,25362.79761904762,1.7599999990747606
David Salle,2006,New York,12174.142857142859,12681.39880952381,19022.098214285714,0.9599999992429858
Alex Katz,2006,New York,16739.44642857143,10145.119047619048,15217.678571428572,1.6499999983736025
Alex Katz,2006,New York,16739.44642857143,8876.979166666666,11413.25892857143,1.8857142835900114
George Condo,2006,New York,42609.50000000001,38044.19642857143,50725.59523809524,1.1199999997056056
Ross Bleckner,2006,New York,15217.678571428572,12681.39880952381,19022.098214285714,1.1999999990537322
Donald Baechler,2006,New York,38044.19642857143,25362.79761904762,31703.497023809523,1.4999999994085826
Magdalena Abakanowicz,2006,New York,0.0,15217.678571428572,22826.51785714286,0.0
Alex Katz,2006,New York,9130.607142857143,7608.839285714286,10145.119047619048,1.1999999984228868
Francesco Clemente,2006,New York,45653.03571428572,31703.497023809523,44384.895833333336,1.4399999995457915
Donald Baechler,2006,New York,19782.982142857145,15217.678571428572,22826.51785714286,1.2999999991457305
Saul Steinberg,2006,New York,0.0,25362.79761904762,38044.19642857143,0.0
Rémy Zaugg,2006,New York,39565.96428571429,22826.51785714286,31703.497023809523,1.7333333325739826
Alighiero Boetti,2006,New York,19782.982142857145,15217.678571428572,22826.51785714286,1.2999999991457305
Malcolm Morley,2006,New York,0.0,8876.979166666666,11413.25892857143,0.0
Lucian Freud,2006,New York,53261.875,50725.59523809524,76088.39285714286,1.0499999997930038
Helmut Dorner,2006,New York,19782.982142857145,12681.39880952381,19022.098214285714,1.559999998769852
Jiri Georg Dokoupil,2006,New York,213047.5,31703.497023809523,44384.895833333336,6.71999999788036
Georges Mathieu,2006,New York,273918.2142857143,76088.39285714286,101451.19047619047,3.5999999995268666
Judith Godwin,2006,New York,39565.96428571429,19022.098214285714,25362.79761904762,2.079999998906535
Zao Wou-Ki,2006,New York,673635.9047619049,380441.9642857143,507255.95238095237,1.7706666666201243
Roy Lichtenstein,2006,New York,0.0,380441.9642857143,507255.95238095237,0.0
Richard Pettibone,2006,New York,45653.03571428572,38044.19642857143,50725.59523809524,1.1999999996845774
Richard Pettibone,2006,New York,11413.25892857143,8876.979166666666,11413.25892857143,1.2857142842659168
Richard Pettibone,2006,New York,0.0,10145.119047619048,15217.678571428572,0.0
Claes Oldenburg,2006,New York,106523.75,101451.19047619047,152176.7857142857,1.049999999896502
Alexander Calder,2006,New York,0.0,31703.497023809523,44384.895833333336,0.0
Robert Motherwell,2006,New York,0.0,15217.678571428572,22826.51785714286,0.0
Tom Wesselmann,2006,New York,48696.571428571435,22826.51785714286,31703.497023809523,2.133333332398748
John Wesley,2006,New York,45653.03571428572,15217.678571428572,22826.51785714286,2.9999999980286085
Andy Warhol,2006,New York,258700.5357142857,152176.7857142857,228265.17857142858,1.699999999888288
Keith Haring,2006,New York,258700.5357142857,228265.17857142858,317034.97023809527,1.1333333332836835
Keith Haring,2006,New York,39565.96428571429,31703.497023809523,44384.895833333336,1.2479999996063527
Andy Warhol,2006,New York,36522.42857142857,22826.51785714286,31703.497023809523,1.5999999992990608
Jean-Michel Basquiat,2006,New York,118697.89285714286,76088.39285714286,101451.19047619047,1.5599999997949752
Ed Ruscha,2006,New York,106523.75,88769.79166666667,114132.58928571429,1.1999999998648188
Richard Serra,2006,New York,13695.910714285716,12681.39880952381,19022.098214285714,1.079999999148359
Joel Shapiro,2006,New York,12174.142857142859,10145.119047619048,15217.678571428572,1.1999999988171655
Joel Shapiro,2006,New York,0.0,10145.119047619048,15217.678571428572,0.0
Jedd Novatt,2006,New York,22826.51785714286,15217.678571428572,22826.51785714286,1.4999999990143043
Sherrie Levine,2006,New York,0.0,8876.979166666666,11413.25892857143,0.0
Donald Judd,2006,New York,21304.750000000004,19022.098214285714,25362.79761904762,1.1199999994112113
